"cartodb_id","the_geom","the_geom_webmercator","uid","pubdate","volcano_name","country_name","description","sources"
723,"0101000020E6100000068195438B146440BA490C022B074C40","0101000020110F0000547E3D9ADD0D714167218EF028E05C41","56.056_160.642_2019-04-10T12:59:42Z","2019-04-10T12:59:42Z","Klyuchevskoy","Russia","\nKVERT reported that at 1030 on 9 April a small ash plume from Klyuchevskoy was identified in satellite images rising to altitudes of 3-3.5 km (10,000-11,500 ft) a.s.l. and drifting 20 km SW. The Aviation Color Code was raised to Yellow (the second lowest level on a four-color scale).\n"," Kamchatkan Volcanic Eruption Response Team (KVERT)\n"
1016,"0101000020E610000014AE47E17AC45D4066666666666620C0","0101000020110F000041A49978134869418382E505E0F32BC1","-8.200_119.070_2019-07-26T08:43:51Z","2019-07-26T08:43:51Z","Sangeang Api","Indonesia","\nThe Darwin VAAC reported that during 17-18 and 20-22 July ash plumes from Sangeang Api were identified by pilots and in satellite images rising to 2.1-4.6 km (7,000-15,000 ft) a.s.l. and drifting NW, W, and SW. The Alert Level remained at 2 (on a scale of 1-4).\n"," Darwin Volcanic Ash Advisory Centre (VAAC)\n"
709,"0101000020E6100000B81E85EB51B856C01904560E2DF22C40","0101000020110F0000EF69586ACD4B63C1A655CD247BD93841","14.473_-90.880_2019-04-03T03:27:12Z","2019-04-03T03:27:12Z","Fuego","Guatemala","\nINSIVUMEH reported that during 28-29 March there were 14-20 explosion per hour recorded at Fuego, with ash plumes rising as high as 1.1 km above the summit and drifting 15-25 km W, SW, and S. Shock waves vibrated nearby structures. Incandescent material was ejected 200-300 m high and caused avalanches of material that traveled down the the Seca (W), Ceniza (SSW), Taniluyá (SW), Trinidad (S), and Las Lajas (SE) drainages. Ashfall was reported in areas downwind including Panimache I (8 km SW), Morelia (8 km SW), Santa Sofia (12 km SE), La Rochela, and San Andrés Osuna. A special bulletin issued on 29 March stated that activity has increased with ash plumes from explosions rising as high as 1.3 km and drifting 30 km in multiple directions. Avalanches of material traveled down the Las Lajas, Honda and Seca drainages.\n  \nA special bulletin was issued on 31 March describing another increase in activity with the number of explosions ranging from 14 to 32 per hour. Ash plumes rose as high as 1.3 km and drifted W, SW, and S. The explosions vibrated local residences. A lava flow that had emerged in the early morning hours advanced 800 m in the Seca drainage. On 1 April there were 13-16 explosions recorded per hour. Ash plumes rose almost 1 km and drifted 10-15 km S, SE, and SW. Shock waves continued to vibrate residential structures. Incandescent material was ejected 100-200 m high and caused avalanches of material that occasionally traveled long distances down Seca, Taniluyá, Ceniza, Trinidad, Las Lajas, and Honda ravines, reaching vegetation. Ashfall as reported in areas downwind including Panimache I, Morelia, Palo Verde Estate, Santa Sofia, La Rochela, and San Andrés Osuna.\n"," Instituto Nacional de Sismologia, Vulcanologia, Meteorologia, e Hidrologia (INSIVUMEH)\n"
710,"0101000020E6100000B81E85EB51E85F40022B8716D9CEF73F","0101000020110F000070AC84535B196B41E8F26F34F0380441","1.488_127.630_2019-04-03T03:27:12Z","2019-04-03T03:27:12Z","Ibu","Indonesia","\nThe Darwin VAAC reported that on 28 March multiple ash plumes from Ibu were identified in satellite images drifting SE at an altitude of 2.1 km (7,000 ft) a.s.l. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to stay at least 2 km away from the active crater, and 3.5 km away on the N side.\n"," Darwin Volcanic Ash Advisory Centre (VAAC)\n"
711,"0101000020E61000001904560E2DEE634083C0CAA145064B40","0101000020110F00000DFB209947ED7041FB4D93712C635B41","54.049_159.443_2019-04-03T03:27:12Z","2019-04-03T03:27:12Z","Karymsky","Russia","\nKVERT reported that ash plumes from Karymsky were visible in satellite images during 26-27 March drifting 190 km E at altitudes of 2-3 km (6,600-9,800 ft) a.s.l. The Aviation Color Code remained at Orange (the second highest level on a four-color scale).\n"," Kamchatkan Volcanic Eruption Response Team (KVERT)\n"
712,"0101000020E610000037894160E5505940F4FDD478E926FBBF","0101000020110F00003B554D1D3A80654131D4E969461007C1","-1.697_101.264_2019-04-03T03:27:12Z","2019-04-03T03:27:12Z","Kerinci","Indonesia","\nPVMBG reported that at 1051, 1456, and 1511 on 30 March brownish or grayish ash plumes from Kerinci rose 500-600 m above the crater rim and drifted NE. The Alert Level remained at 2 (on a scale of 1-4), and tourists were warned to remain outside of the 3-km exclusion zone.\n"," Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG, also known as CVGHM)\n"
713,"0101000020E6100000508D976E125B5A409CC420B0726818C0","0101000020110F0000D559B1554A6266417DCDFC86DEC424C1","-6.102_105.423_2019-04-03T03:27:12Z","2019-04-03T03:27:12Z","Krakatau","Indonesia","\nPVMBG reported that at 1325 on 30 March an ash plume from Anak Krakatau rose 1 km a.s.l. and drifted NE. Three events were detected on 31 March (at 0035, 1219, and 1745), although no ash plumes were visible. The Alert Level remained at 3 (on a scale of 1-4), and residents were warned to remain outside of the 5-km radius hazard zone from the crater.\n"," Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG, also known as CVGHM)\n"
714,"0101000020E610000077BE9F1A2F21624052B81E85EB5110C0","0101000020110F0000C8D18E9F84CB6E416666A16A9FBE1BC1","-4.080_145.037_2019-04-03T03:27:12Z","2019-04-03T03:27:12Z","Manam","Papua New Guinea","\nThe Darwin VAAC reported that on 29 March ash plumes from Manam rose to altitudes of 2.4-3 km (8,000-10,000 ft) a.s.l. and drifted E, NE, and N based on satellite data and weather models. A thermal anomaly was also visible. \n"," Darwin Volcanic Ash Advisory Centre (VAAC)\n"
715,"0101000020E6100000068195438B9C5B40295C8FC2F5281EC0","0101000020110F0000B36B5D0F51736741D4A280486CB029C1","-7.540_110.446_2019-04-03T03:27:12Z","2019-04-03T03:27:12Z","Merapi","Indonesia","\nPVMBG reported that by 21 March Merapi?s lava dome had grown to an estimated volume of 472,000 cubic meters, based on analyses of drone footage, and remained relatively unchanged during 22-28 March; most of the extruded lava fell into the upper parts of the Gendol River drainage on the SE flank. As many as eight block-and-ash flows traveled up to 1,500 m down the Gendol drainage. The Alert Level remained at 2 (on a scale of 1-4), and residents were warned to remain outside of the 3-km exclusion zone.\n"," Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG, also known as CVGHM)\n"
716,"0101000020E61000005839B4C876A656C0DD24068195C32C40","0101000020110F0000FC7AEE25A33C63C1D15B6B339FB03841","14.382_-90.601_2019-04-03T03:27:12Z","2019-04-03T03:27:12Z","Pacaya","Guatemala","\nINSIVUMEH reported that during 28 March-1 April Strombolian explosions at Pacaya?s Mackenney Crater ejected material as high as 75 m above the crater rim. A lava flow traveled down the N flank, producing minor avalanches of material from the lava-flow front.\n"," Instituto Nacional de Sismologia, Vulcanologia, Meteorologia, e Hidrologia (INSIVUMEH)\n"
717,"0101000020E6100000DBF97E6ABC5455C0295C8FC2F5A82540","0101000020110F000012317007CE1D62C1EAB518D1A1813241","10.830_-85.324_2019-04-03T03:27:12Z","2019-04-03T03:27:12Z","Rincon de la Vieja","Costa Rica","\nOVSICORI-UNA reported that a two-minute-long phreatic eruption at Rincón de la Vieja was recorded at 0802 on 1 April and produced a plume that rose 600 m above the crater rim. The report noted that a previous event had occurred at 2043 on 29 March. Intermittent tremor was recorded in between the two events.\n"," Observatorio Vulcanologico y Sismologico de Costa Rica-Universidad Nacional (OVSICORI-UNA) \n"
718,"0101000020E6100000022B8716D9F651C06DE7FBA9F1922FC0","0101000020110F0000797D98299B835EC15A63FA4065293BC1","-15.787_-71.857_2019-04-03T03:27:12Z","2019-04-03T03:27:12Z","Sabancaya","Peru","\nInstituto Geofísico del Perú (IGP) and Instituto Geológico Minero y Metalúrgico (INGEMMET) reported that an average of 43 explosions per day occurred at Sabancaya during 25-31 March. Long-period seismic events were recorded, and hybrid earthquakes were infrequent and of low magnitude. Gas-and-ash plumes rose as high as 1.5 km above the crater rim and drifted 30 km NE, SE, S, and SW. MIROVA detected one thermal anomaly, and on 31 March the sulfur-dioxide gas flux was high at 3,000 tons per day. The report noted that the public should not approach the crater within a 12-km radius.\n"," Instituto Geofísico del Perú (IGP),Instituto Geológico Minero y Metalúrgico (INGEMMET)\n"
719,"0101000020E6100000E7FBA9F1D29553C00AD7A3703D0A00C0","0101000020110F000042B54D073EA260C157CC2B2B49400BC1","-2.005_-78.341_2019-04-03T03:27:12Z","2019-04-03T03:27:12Z","Sangay","Ecuador","\nIG reported renewed activity at Sangay on 26 March based on satellite data and a Washington VAAC notice of ash. According to the VAAC a small ash plume rose less than 1 km above the crater rim and drifted SW. Seismicity had decreased to an average of three events per day after the last eruption ended on 7 December 2018, and then to 1 event per day during the past month. There was no seismic record of the 26 March event due to technical difficulties. \n"," Instituto Geofísico-Escuela Politécnica Nacional (IG) \n"
724,"0101000020E6100000CDCCCCCCCC3C5C40F853E3A59BC41FC0","0101000020110F0000F5F0850F6CFB6741B5BE5A7640112BC1","-7.942_112.950_2019-04-10T12:59:42Z","2019-04-10T12:59:42Z","Tengger Caldera","Indonesia","\nPVMBG reported that at 0718 on 6 April ash plumes from Tengger Caldera?s Bromo cone rose 900 m above the crater rim and drifted SE. The Darwin VAAC reported that during 7-8 April ash plumes rose to an altitude of 3 km (10,000 ft) a.s.l. and drifted N and E, based on webcam images, satellite data, and ground-based observations. The Alert Level remained at 2 (on a scale of 1-4), and visitors were warned to stay outside of a 1-km radius of the crater.\n"," Darwin Volcanic Ash Advisory Centre (VAAC),Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG, also known as CVGHM)\n"
725,"0101000020E6100000EC51B81E85FB51C0F6285C8FC2B543C0","0101000020110F0000DDB341BE8A8B5EC1456D0032EF3D52C1","-39.420_-71.930_2019-04-10T12:59:42Z","2019-04-10T12:59:42Z","Villarrica","Chile","\nPOVI reported an increase in the frequency of Strombolian explosions at Villarrica, with incandescent material ejected to 50 m above the crater rim during 7-8 April. \n"," Proyecto Observación Villarrica Internet (POVI)\n"
726,"0101000020E61000008D976E1283E05C40560E2DB29DAF20C0","0101000020110F00000EF7C27776866841846DA2138C712CC1","-8.343_115.508_2019-04-10T12:59:42Z","2019-04-10T12:59:42Z","Agung","Indonesia","\nPVMBG reported that at 1331 on 4 April an explosion at Agung ejected incandescent material out of the crater and onto the flanks within a 2-3 km radius, mainly on the S flank. A dense gray ash plume rose 2 km above the crater rim and, based on satellite data, drifted W and S. Ashfall was reported in areas downwind including Telungbuana, Badeg, Besakih (7 km SW), Pempatan (8 km W), Teges, and Puregai. Roaring was heard at the observation post in Rendang (12 km NW). The Alert Level remained at 3 (on a scale of 1-4) with the exclusion zone set at a 4-km radius.\n"," Darwin Volcanic Ash Advisory Centre (VAAC),Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG, also known as CVGHM)\n"
727,"0101000020E61000001B2FDD24065560402B8716D9CE973F40","0101000020110F000024A9ACD6E3BD6B41807FC8A9194E4C41","31.593_130.657_2019-04-10T12:59:42Z","2019-04-10T12:59:42Z","Aira","Japan","\nJMA reported that incandescence from Minamidake crater (at Aira Caldera?s Sakurajima volcano) was occasionally visible during 1-8 April. Two explosions on 7 April generated plumes that rose a maximum of 1.3 km above the crater rim and ejected material as far as 1.7 km. The Alert Level remained at 3 (on a 5-level scale).\n"," Japan Meteorological Agency (JMA) \n"
728,"0101000020E6100000C1CAA145B6CB51C021B0726891ED42C0","0101000020110F000042720AD4553A5EC112C77BD73F6451C1","-37.856_-71.183_2019-04-10T12:59:42Z","2019-04-10T12:59:42Z","Copahue","Chile-Argentina","\nOn 5 April OVDAS-SERNAGEOMIN reported that seismicity at Copahue increased during 1-31 March, characterized by abundant volcano-tectonic earthquakes and increases in long-period and very-long-period earthquakes. In addition, the level of the lake water in El Agrio crater had dropped compared to previous months. The Alert Level was raised to Yellow (second highest level on a four-color scale); SERNAGEOMIN recommended no entry into a restricted area within 500 m of the crater. ONEMI raised the Alert Level to Yellow (the middle level on a three-color scale) for the municipality of Alto Biobío.\n"," Servicio Nacional de Geología y Minería (SERNAGEOMIN)\n"
729,"0101000020E6100000F0A7C64B37F95F404A0C022B8716FB3F","0101000020110F00000A9493DEB4276B41106F73A15A020741","1.693_127.894_2019-04-10T12:59:42Z","2019-04-10T12:59:42Z","Dukono","Indonesia","\nBased on satellite and wind model data, the Darwin VAAC reported that during 3-9 April ash plumes from Dukono rose as high as 2.1 km (7,000 ft) a.s.l. and drifted NE, E, SE, and S. The Alert Level remained at 2 (on a scale of 1-4), and visitors were warned to remain outside of the 2-km exclusion zone.\n"," Darwin Volcanic Ash Advisory Centre (VAAC),Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG, also known as CVGHM)\n"
730,"0101000020E61000009CC420B0728063402B8716D9CE574940","0101000020110F0000B90096701690704104B889650C0C5941","50.686_156.014_2019-04-10T12:59:42Z","2019-04-10T12:59:42Z","Ebeko","Russia","\nVolcanologists in Severo-Kurilsk (Paramushir Island), about 7 km E of Ebeko, observed explosions during 29-31 March, 1 April, and 4 April that sent ash plumes up to 3.2 km (10,500 ft) a.s.l. Ash fell in Severo-Kurilsk on 31 March, the same day a thermal anomaly was identified in satellite images. The Aviation Color Code remained at Orange (the second highest level on a four-color scale).\n"," Kamchatkan Volcanic Eruption Response Team (KVERT)\n"
731,"0101000020E6100000B81E85EB51E85F40022B8716D9CEF73F","0101000020110F000070AC84535B196B41E8F26F34F0380441","1.488_127.630_2019-04-10T12:59:42Z","2019-04-10T12:59:42Z","Ibu","Indonesia","\nThe Darwin VAAC reported that on 28 March multiple ash plumes from Ibu were identified in satellite images drifting SE at an altitude of 2.1 km (7,000 ft) a.s.l. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to stay at least 2 km away from the active crater, and 3.5 km away on the N side.\n"," Darwin Volcanic Ash Advisory Centre (VAAC),Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG, also known as CVGHM)\n"
732,"0101000020E6100000894160E5D012624077BE9F1A2FDD0CC0","0101000020110F00004C3A1DD11CB36E4109E26AB9C98718C1","-3.608_144.588_2019-04-10T12:59:42Z","2019-04-10T12:59:42Z","Kadovar","Papua New Guinea","\nBased on satellite data and wind model data, the Darwin VAAC reported that on 9 April an ash plume from Kadovar rose to an altitude of 1.5 km (5,000 ft) a.s.l. and drifted SE.\n"," Darwin Volcanic Ash Advisory Centre (VAAC)\n"
